timestamp,detections,path,count,Event.System.Provider,Event ID,Record ID,Computer,Event Data,
2024-02-28T04:18:36.354456+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,[root]/Windows/System32/winevt/Logs/Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,608,DESKTOP-A1L0P1U,"Action: 3
Active: 1
ApplicationPath: ''
Direction: 2
EdgeTraversal: 0
EmbeddedContext: '@{Microsoft.WindowsAlarms_11.2401.9.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}'
Flags: 3
LocalAddresses: '*'
LocalOnlyMapped: 0
LocalPorts: ''
LooseSourceMapped: 0
ModifyingApplication: C:\Windows\System32\svchost.exe
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
Origin: 1
Profiles: 6
Protocol: 256
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
RemotePorts: ''
RemoteUserAuthorizationList: ''
RuleId: '{6C1A34A8-4AEF-4DED-AD02-9A9F2DC32026}'
RuleName: '@{Microsoft.WindowsAlarms_11.2401.9.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}'
RuleStatus: 65536
SchemaVersion: 542
SecurityOptions: 1
ServiceName: ''
",
2024-02-28T04:18:36.355786+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,[root]/Windows/System32/winevt/Logs/Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,609,DESKTOP-A1L0P1U,"Action: 3
Active: 1
ApplicationPath: ''
Direction: 2
EdgeTraversal: 0
EmbeddedContext: '@{Microsoft.WindowsAlarms_11.2401.9.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}'
Flags: 1
LocalAddresses: '*'
LocalOnlyMapped: 0
LocalPorts: ''
LooseSourceMapped: 0
ModifyingApplication: C:\Windows\System32\svchost.exe
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
Origin: 1
Profiles: 7
Protocol: 256
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
RemotePorts: ''
RemoteUserAuthorizationList: ''
RuleId: '{69DF23AA-64C7-40CF-978E-D1E5EB743333}'
RuleName: '@{Microsoft.WindowsAlarms_11.2401.9.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}'
RuleStatus: 65536
SchemaVersion: 542
SecurityOptions: 0
ServiceName: ''
",
2024-02-28T04:18:36.357039+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,[root]/Windows/System32/winevt/Logs/Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,610,DESKTOP-A1L0P1U,"Action: 3
Active: 1
ApplicationPath: ''
Direction: 2
EdgeTraversal: 0
EmbeddedContext: '@{Microsoft.WindowsAlarms_11.2401.9.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}'
Flags: 1
LocalAddresses: '*'
LocalOnlyMapped: 0
LocalPorts: ''
LooseSourceMapped: 0
ModifyingApplication: C:\Windows\System32\svchost.exe
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
Origin: 1
Profiles: 7
Protocol: 256
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
RemotePorts: ''
RemoteUserAuthorizationList: ''
RuleId: '{837D4B1A-CD06-4B36-B26A-5F1993AC745F}'
RuleName: '@{Microsoft.WindowsAlarms_11.2401.9.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}'
RuleStatus: 65536
SchemaVersion: 542
SecurityOptions: 0
ServiceName: ''
",
2024-02-28T04:18:36.358467+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,[root]/Windows/System32/winevt/Logs/Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,611,DESKTOP-A1L0P1U,"Action: 3
Active: 1
ApplicationPath: ''
Direction: 1
EdgeTraversal: 0
EmbeddedContext: '@{Microsoft.WindowsAlarms_11.2401.9.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}'
Flags: 1
LocalAddresses: '*'
LocalOnlyMapped: 0
LocalPorts: ''
LooseSourceMapped: 0
ModifyingApplication: C:\Windows\System32\svchost.exe
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
Origin: 1
Profiles: 3
Protocol: 256
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
RemotePorts: ''
RemoteUserAuthorizationList: ''
RuleId: '{30A8E44C-7B83-4C5E-81C4-87B87826760D}'
RuleName: '@{Microsoft.WindowsAlarms_11.2401.9.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}'
RuleStatus: 65536
SchemaVersion: 542
SecurityOptions: 0
ServiceName: ''
",
2024-02-28T04:54:48.552700+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,[root]/Windows/System32/winevt/Logs/Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,624,DESKTOP-A1L0P1U,"Action: 3
Active: 1
ApplicationPath: ''
Direction: 2
EdgeTraversal: 0
EmbeddedContext: '@{Microsoft.MixedReality.Portal_2000.21051.1282.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MixedReality.Portal/Resources/PkgDisplayName}'
Flags: 1
LocalAddresses: '*'
LocalOnlyMapped: 0
LocalPorts: ''
LooseSourceMapped: 0
ModifyingApplication: C:\Windows\System32\svchost.exe
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
Origin: 1
Profiles: 7
Protocol: 256
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
RemotePorts: ''
RemoteUserAuthorizationList: ''
RuleId: '{3957ED79-0476-4781-AC32-51B32578A752}'
RuleName: '@{Microsoft.MixedReality.Portal_2000.21051.1282.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MixedReality.Portal/Resources/PkgDisplayName}'
RuleStatus: 65536
SchemaVersion: 542
SecurityOptions: 0
ServiceName: ''
",
2024-02-28T04:54:48.553756+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,[root]/Windows/System32/winevt/Logs/Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,625,DESKTOP-A1L0P1U,"Action: 3
Active: 1
ApplicationPath: ''
Direction: 2
EdgeTraversal: 0
EmbeddedContext: '@{Microsoft.MixedReality.Portal_2000.21051.1282.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MixedReality.Portal/Resources/PkgDisplayName}'
Flags: 1
LocalAddresses: '*'
LocalOnlyMapped: 0
LocalPorts: ''
LooseSourceMapped: 0
ModifyingApplication: C:\Windows\System32\svchost.exe
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
Origin: 1
Profiles: 7
Protocol: 256
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
RemotePorts: ''
RemoteUserAuthorizationList: ''
RuleId: '{D0DC26F6-9079-479E-B3B8-661C499B5584}'
RuleName: '@{Microsoft.MixedReality.Portal_2000.21051.1282.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MixedReality.Portal/Resources/PkgDisplayName}'
RuleStatus: 65536
SchemaVersion: 542
SecurityOptions: 0
ServiceName: ''
",
2024-02-28T04:55:46.137342+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,[root]/Windows/System32/winevt/Logs/Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,639,DESKTOP-A1L0P1U,"Action: 3
Active: 1
ApplicationPath: ''
Direction: 1
EdgeTraversal: 0
EmbeddedContext: '@{Microsoft.DesktopAppInstaller_1.21.3482.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}'
Flags: 1
LocalAddresses: '*'
LocalOnlyMapped: 0
LocalPorts: ''
LooseSourceMapped: 0
ModifyingApplication: C:\Windows\System32\svchost.exe
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
Origin: 1
Profiles: 7
Protocol: 256
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
RemotePorts: ''
RemoteUserAuthorizationList: ''
RuleId: '{93E5564E-A272-4BB6-8D4D-5F3A06793FC2}'
RuleName: '@{Microsoft.DesktopAppInstaller_1.21.3482.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}'
RuleStatus: 65536
SchemaVersion: 542
SecurityOptions: 0
ServiceName: ''
",
2024-02-28T04:55:46.138837+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,[root]/Windows/System32/winevt/Logs/Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,640,DESKTOP-A1L0P1U,"Action: 3
Active: 1
ApplicationPath: ''
Direction: 2
EdgeTraversal: 0
EmbeddedContext: '@{Microsoft.DesktopAppInstaller_1.21.3482.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}'
Flags: 1
LocalAddresses: '*'
LocalOnlyMapped: 0
LocalPorts: ''
LooseSourceMapped: 0
ModifyingApplication: C:\Windows\System32\svchost.exe
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
Origin: 1
Profiles: 7
Protocol: 256
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
RemotePorts: ''
RemoteUserAuthorizationList: ''
RuleId: '{B8E29C0A-EE0D-4795-A818-E7BBFDB7D93A}'
RuleName: '@{Microsoft.DesktopAppInstaller_1.21.3482.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}'
RuleStatus: 65536
SchemaVersion: 542
SecurityOptions: 0
ServiceName: ''
",
2024-02-28T04:55:46.140091+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,[root]/Windows/System32/winevt/Logs/Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,641,DESKTOP-A1L0P1U,"Action: 3
Active: 1
ApplicationPath: ''
Direction: 1
EdgeTraversal: 0
EmbeddedContext: '@{Microsoft.DesktopAppInstaller_1.21.3482.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}'
Flags: 3
LocalAddresses: '*'
LocalOnlyMapped: 0
LocalPorts: ''
LooseSourceMapped: 0
ModifyingApplication: C:\Windows\System32\svchost.exe
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
Origin: 1
Profiles: 6
Protocol: 256
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
RemotePorts: ''
RemoteUserAuthorizationList: ''
RuleId: '{7A984EF9-5103-4D25-9B23-6D78F5ECAEEA}'
RuleName: '@{Microsoft.DesktopAppInstaller_1.21.3482.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}'
RuleStatus: 65536
SchemaVersion: 542
SecurityOptions: 1
ServiceName: ''
",
2024-02-28T04:55:46.141341+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,[root]/Windows/System32/winevt/Logs/Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,642,DESKTOP-A1L0P1U,"Action: 3
Active: 1
ApplicationPath: ''
Direction: 2
EdgeTraversal: 0
EmbeddedContext: '@{Microsoft.DesktopAppInstaller_1.21.3482.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}'
Flags: 3
LocalAddresses: '*'
LocalOnlyMapped: 0
LocalPorts: ''
LooseSourceMapped: 0
ModifyingApplication: C:\Windows\System32\svchost.exe
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
Origin: 1
Profiles: 6
Protocol: 256
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
RemotePorts: ''
RemoteUserAuthorizationList: ''
RuleId: '{ECC7B6D1-25E6-43C8-ABC0-52B93D332ABB}'
RuleName: '@{Microsoft.DesktopAppInstaller_1.21.3482.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}'
RuleStatus: 65536
SchemaVersion: 542
SecurityOptions: 1
ServiceName: ''
",
2024-02-28T04:55:46.143024+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,[root]/Windows/System32/winevt/Logs/Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,643,DESKTOP-A1L0P1U,"Action: 3
Active: 1
ApplicationPath: ''
Direction: 2
EdgeTraversal: 0
EmbeddedContext: '@{Microsoft.DesktopAppInstaller_1.21.3482.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}'
Flags: 1
LocalAddresses: '*'
LocalOnlyMapped: 0
LocalPorts: ''
LooseSourceMapped: 0
ModifyingApplication: C:\Windows\System32\svchost.exe
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
Origin: 1
Profiles: 7
Protocol: 256
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
RemotePorts: ''
RemoteUserAuthorizationList: ''
RuleId: '{A5B8C49F-871A-439C-84F1-D53F909DB83F}'
RuleName: '@{Microsoft.DesktopAppInstaller_1.21.3482.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}'
RuleStatus: 65536
SchemaVersion: 542
SecurityOptions: 0
ServiceName: ''
",
2024-02-28T04:55:46.144864+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,[root]/Windows/System32/winevt/Logs/Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,644,DESKTOP-A1L0P1U,"Action: 3
Active: 1
ApplicationPath: ''
Direction: 2
EdgeTraversal: 0
EmbeddedContext: '@{Microsoft.DesktopAppInstaller_1.21.3482.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}'
Flags: 1
LocalAddresses: '*'
LocalOnlyMapped: 0
LocalPorts: ''
LooseSourceMapped: 0
ModifyingApplication: C:\Windows\System32\svchost.exe
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
Origin: 1
Profiles: 7
Protocol: 256
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
RemotePorts: ''
RemoteUserAuthorizationList: ''
RuleId: '{53DC1254-6DA1-438F-A0B8-8FD6E6FC1C0E}'
RuleName: '@{Microsoft.DesktopAppInstaller_1.21.3482.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}'
RuleStatus: 65536
SchemaVersion: 542
SecurityOptions: 0
ServiceName: ''
",
2024-02-28T04:55:46.147079+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,[root]/Windows/System32/winevt/Logs/Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,645,DESKTOP-A1L0P1U,"Action: 3
Active: 1
ApplicationPath: ''
Direction: 1
EdgeTraversal: 0
EmbeddedContext: '@{Microsoft.DesktopAppInstaller_1.21.3482.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}'
Flags: 1
LocalAddresses: '*'
LocalOnlyMapped: 0
LocalPorts: ''
LooseSourceMapped: 0
ModifyingApplication: C:\Windows\System32\svchost.exe
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
Origin: 1
Profiles: 3
Protocol: 256
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
RemotePorts: ''
RemoteUserAuthorizationList: ''
RuleId: '{71C3089B-82E8-4380-AFC5-4AB33B79B534}'
RuleName: '@{Microsoft.DesktopAppInstaller_1.21.3482.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}'
RuleStatus: 65536
SchemaVersion: 542
SecurityOptions: 0
ServiceName: ''
",
2024-02-28T04:57:49.505716+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,[root]/Windows/System32/winevt/Logs/Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,654,DESKTOP-A1L0P1U,"Action: 3
Active: 1
ApplicationPath: ''
Direction: 1
EdgeTraversal: 0
EmbeddedContext: '@{Microsoft.StorePurchaseApp_22312.1401.1.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle}'
Flags: 1
LocalAddresses: '*'
LocalOnlyMapped: 0
LocalPorts: ''
LooseSourceMapped: 0
ModifyingApplication: C:\Windows\System32\svchost.exe
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
Origin: 1
Profiles: 7
Protocol: 256
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
RemotePorts: ''
RemoteUserAuthorizationList: ''
RuleId: '{5CF498AE-1AED-4395-B947-74FACF9A5CC3}'
RuleName: '@{Microsoft.StorePurchaseApp_22312.1401.1.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle}'
RuleStatus: 65536
SchemaVersion: 542
SecurityOptions: 0
ServiceName: ''
",
2024-02-28T04:57:49.506983+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,[root]/Windows/System32/winevt/Logs/Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,655,DESKTOP-A1L0P1U,"Action: 3
Active: 1
ApplicationPath: ''
Direction: 2
EdgeTraversal: 0
EmbeddedContext: '@{Microsoft.StorePurchaseApp_22312.1401.1.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle}'
Flags: 1
LocalAddresses: '*'
LocalOnlyMapped: 0
LocalPorts: ''
LooseSourceMapped: 0
ModifyingApplication: C:\Windows\System32\svchost.exe
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
Origin: 1
Profiles: 7
Protocol: 256
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
RemotePorts: ''
RemoteUserAuthorizationList: ''
RuleId: '{4C31591D-6DCB-4A55-A8FB-BDA59095BD30}'
RuleName: '@{Microsoft.StorePurchaseApp_22312.1401.1.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle}'
RuleStatus: 65536
SchemaVersion: 542
SecurityOptions: 0
ServiceName: ''
",
2024-02-28T04:57:49.508168+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,[root]/Windows/System32/winevt/Logs/Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,656,DESKTOP-A1L0P1U,"Action: 3
Active: 1
ApplicationPath: ''
Direction: 1
EdgeTraversal: 0
EmbeddedContext: '@{Microsoft.StorePurchaseApp_22312.1401.1.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle}'
Flags: 3
LocalAddresses: '*'
LocalOnlyMapped: 0
LocalPorts: ''
LooseSourceMapped: 0
ModifyingApplication: C:\Windows\System32\svchost.exe
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
Origin: 1
Profiles: 6
Protocol: 256
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
RemotePorts: ''
RemoteUserAuthorizationList: ''
RuleId: '{860A71A9-CB79-4E7D-8A17-6BECC6078FEF}'
RuleName: '@{Microsoft.StorePurchaseApp_22312.1401.1.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle}'
RuleStatus: 65536
SchemaVersion: 542
SecurityOptions: 1
ServiceName: ''
",
2024-02-28T04:57:49.509158+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,[root]/Windows/System32/winevt/Logs/Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,657,DESKTOP-A1L0P1U,"Action: 3
Active: 1
ApplicationPath: ''
Direction: 2
EdgeTraversal: 0
EmbeddedContext: '@{Microsoft.StorePurchaseApp_22312.1401.1.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle}'
Flags: 3
LocalAddresses: '*'
LocalOnlyMapped: 0
LocalPorts: ''
LooseSourceMapped: 0
ModifyingApplication: C:\Windows\System32\svchost.exe
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
Origin: 1
Profiles: 6
Protocol: 256
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
RemotePorts: ''
RemoteUserAuthorizationList: ''
RuleId: '{EB4635D3-32BD-4314-BE9E-128AFFF04D76}'
RuleName: '@{Microsoft.StorePurchaseApp_22312.1401.1.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle}'
RuleStatus: 65536
SchemaVersion: 542
SecurityOptions: 1
ServiceName: ''
",
2024-02-28T04:57:49.509996+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,[root]/Windows/System32/winevt/Logs/Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,658,DESKTOP-A1L0P1U,"Action: 3
Active: 1
ApplicationPath: ''
Direction: 2
EdgeTraversal: 0
EmbeddedContext: '@{Microsoft.StorePurchaseApp_22312.1401.1.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle}'
Flags: 1
LocalAddresses: '*'
LocalOnlyMapped: 0
LocalPorts: ''
LooseSourceMapped: 0
ModifyingApplication: C:\Windows\System32\svchost.exe
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
Origin: 1
Profiles: 7
Protocol: 256
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
RemotePorts: ''
RemoteUserAuthorizationList: ''
RuleId: '{FD4B2B8F-2A50-4C9A-9B41-147B982B9AE6}'
RuleName: '@{Microsoft.StorePurchaseApp_22312.1401.1.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle}'
RuleStatus: 65536
SchemaVersion: 542
SecurityOptions: 0
ServiceName: ''
",
2024-02-28T04:57:49.511294+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,[root]/Windows/System32/winevt/Logs/Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,659,DESKTOP-A1L0P1U,"Action: 3
Active: 1
ApplicationPath: ''
Direction: 2
EdgeTraversal: 0
EmbeddedContext: '@{Microsoft.StorePurchaseApp_22312.1401.1.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle}'
Flags: 1
LocalAddresses: '*'
LocalOnlyMapped: 0
LocalPorts: ''
LooseSourceMapped: 0
ModifyingApplication: C:\Windows\System32\svchost.exe
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
Origin: 1
Profiles: 7
Protocol: 256
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
RemotePorts: ''
RemoteUserAuthorizationList: ''
RuleId: '{4CA224C5-20D7-4902-B750-E4EA1E8E2C9B}'
RuleName: '@{Microsoft.StorePurchaseApp_22312.1401.1.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle}'
RuleStatus: 65536
SchemaVersion: 542
SecurityOptions: 0
ServiceName: ''
",
2024-02-28T04:57:49.512690+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,[root]/Windows/System32/winevt/Logs/Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,660,DESKTOP-A1L0P1U,"Action: 3
Active: 1
ApplicationPath: ''
Direction: 1
EdgeTraversal: 0
EmbeddedContext: '@{Microsoft.StorePurchaseApp_22312.1401.1.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle}'
Flags: 1
LocalAddresses: '*'
LocalOnlyMapped: 0
LocalPorts: ''
LooseSourceMapped: 0
ModifyingApplication: C:\Windows\System32\svchost.exe
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
Origin: 1
Profiles: 3
Protocol: 256
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
RemotePorts: ''
RemoteUserAuthorizationList: ''
RuleId: '{183FAD16-1631-46EC-8817-68C582652BE8}'
RuleName: '@{Microsoft.StorePurchaseApp_22312.1401.1.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle}'
RuleStatus: 65536
SchemaVersion: 542
SecurityOptions: 0
ServiceName: ''
",
2024-02-28T04:58:01.172519+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,[root]/Windows/System32/winevt/Logs/Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,667,DESKTOP-A1L0P1U,"Action: 3
Active: 1
ApplicationPath: ''
Direction: 2
EdgeTraversal: 0
EmbeddedContext: '@{Microsoft.WindowsCamera_2023.2312.3.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCamera/LensSDK/Resources/AppStoreName}'
Flags: 1
LocalAddresses: '*'
LocalOnlyMapped: 0
LocalPorts: ''
LooseSourceMapped: 0
ModifyingApplication: C:\Windows\System32\svchost.exe
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
Origin: 1
Profiles: 7
Protocol: 256
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
RemotePorts: ''
RemoteUserAuthorizationList: ''
RuleId: '{1DA417C2-C158-4708-AF7C-A513B4430D76}'
RuleName: '@{Microsoft.WindowsCamera_2023.2312.3.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCamera/LensSDK/Resources/AppStoreName}'
RuleStatus: 65536
SchemaVersion: 542
SecurityOptions: 0
ServiceName: ''
",
